,parent_cluster,cluster_id,cluster_lenght,occurence,method_list
300,8.0,"('AFD', 'AIA', 'AIB', 'AIN', 'AS', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'DA', 'DB', 'DVA', 'I1', 'I3', 'I4', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVT', 'RIA', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SIB', 'SMB', 'URA', 'URB', 'URY', 'VC')",52,1,"[(23, 2.1)]"
301,8.0,"('ADE', 'AIA', 'AIB', 'AIN', 'AIY', 'AIZ', 'ALA', 'ALN', 'AS', 'ASJ', 'AVB', 'AVD', 'AVE', 'AVF', 'AVH', 'AVL', 'BAG', 'FLP', 'I1', 'I2', 'I3', 'I5', 'M1', 'M2', 'M4', 'OLQ', 'PDB', 'PHA', 'PHC', 'PLN', 'PVM', 'PVPL', 'PVW', 'RIA', 'RIB', 'RID', 'RIF', 'RIG', 'RIH', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SDQ', 'SMB', 'URX', 'URY', 'VC', 'VD')",53,1,"[(92, 1.4)]"
302,8.0,"('ADA', 'AIA', 'AIB', 'AIM', 'AIN', 'AIZ', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I3', 'I4', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAB', 'SIB', 'SMD', 'URA', 'URY', 'VC')",53,1,"[(92, 1.6)]"
303,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'DA', 'DB', 'I1', 'I4', 'I5', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVT', 'PVW', 'RIA', 'RIB', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'URA', 'URB', 'URY', 'VC')",53,1,"[(13, 0.9)]"
304,8.0,"('AIA', 'AIB', 'AIN', 'AIZ', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVL', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I2', 'I3', 'I4', 'I5', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PLN', 'PVC', 'PVQ', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'SAA', 'SAB', 'SMD', 'URA', 'URB', 'URY', 'VB', 'VC')",54,1,"[(92, 1.2)]"
305,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'I1', 'I4', 'I5', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVT', 'PVW', 'RIA', 'RIB', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'URA', 'URB', 'URY', 'VC')",54,1,"[(8, 0.3)]"
306,8.0,"('AIA', 'AIB', 'AIN', 'AIY', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'AVK', 'AVM', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I2', 'IL2', 'LUAR', 'M2', 'NSML', 'PLN', 'PVC', 'PVM', 'PVPL', 'PVQ', 'PVR', 'PVT', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAB', 'SDQ', 'SIB', 'SMD', 'URB', 'URX', 'URY', 'VC')",55,1,"[(31, 2.8)]"
307,8.0,"('ADA', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I3', 'I5', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'MCL', 'NSML', 'PLN', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY')",55,1,"[(10, 1.5)]"
308,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I3', 'I5', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAB', 'SDQ', 'SIB', 'SMD', 'URA', 'URB', 'URY')",56,1,"[(46, 2.1)]"
309,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'DA', 'DB', 'DVA', 'I1', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVR', 'PVT', 'PVW', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'URA', 'URB', 'URY', 'VC')",56,2,"[(31, 2.9), (31, 3.0)]"
310,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIZ', 'ALA', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'DA', 'DB', 'DVA', 'I2', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PHC', 'PLN', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RMD', 'RME', 'RMG', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",56,1,"[(8, 1.4)]"
311,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I3', 'I4', 'I5', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SMD', 'URA', 'URB', 'URY', 'VC')",57,1,"[(46, 1.0)]"
312,8.0,"('ADA', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'DVA', 'I3', 'I5', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PLN', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY')",57,1,"[(31, 1.2)]"
313,8.0,"('ADA', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'DVA', 'I3', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVM', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAB', 'SMD', 'URA', 'URY', 'VC')",57,1,"[(23, 1.2)]"
314,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'ALA', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'DA', 'DB', 'DVA', 'I1', 'I4', 'I5', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVT', 'PVW', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SMD', 'URA', 'URB', 'URY', 'VB', 'VC')",57,1,"[(23, 1.7)]"
315,8.0,"('ADA', 'ADE', 'AFD', 'AIA', 'AIB', 'AIN', 'ASEL', 'ASER', 'ASG', 'ASJ', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'DA', 'DB', 'DVA', 'DVC', 'I1', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M3', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVT', 'PVW', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIP', 'RIR', 'RIS', 'RMG', 'RMH', 'SMB', 'URB', 'URY', 'VC')",57,1,"[(10, 3.0)]"
316,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'ALA', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'BDU', 'DA', 'DB', 'I1', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVT', 'PVW', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SMD', 'URA', 'URB', 'URY', 'VB', 'VC')",58,3,"[(23, 0.5), (23, 0.6), (23, 2.2)]"
317,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'ALA', 'ALM', 'AS', 'ASJ', 'AVA', 'AVB', 'AVE', 'AVG', 'AVH', 'AVJ', 'AVL', 'DVA', 'DVB', 'I1', 'I3', 'I6', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'PDB', 'PLM', 'PVC', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SIA', 'SIB', 'SMB', 'SMD', 'URB', 'URY')",58,1,"[(18, 2.5)]"
318,8.0,"('AFD', 'AIA', 'AIB', 'AIN', 'AIY', 'AS', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'DA', 'DVA', 'I1', 'I2', 'I3', 'I4', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVT', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SIB', 'SMB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",58,6,"[(13, 1.7), (13, 1.8), (13, 1.9), (13, 2.0), (12, 1.9), (12, 2.0)]"
319,8.0,"('AFD', 'AIA', 'AIB', 'AIN', 'AIY', 'AS', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'DA', 'DVA', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVPL', 'PVT', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SIB', 'SMB', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",60,2,"[(18, 2.2), (18, 2.3)]"
320,8.0,"('ADA', 'AIA', 'AIB', 'AIM', 'AIN', 'ALA', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I3', 'I4', 'I5', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'MCL', 'MI', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VC')",61,1,"[(92, 1.7)]"
321,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'ALA', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVR', 'PVT', 'PVW', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SMD', 'URA', 'URB', 'URY', 'VB', 'VC')",61,5,"[(31, 2.4), (31, 2.5), (31, 2.6), (31, 2.7), (31, 2.8)]"
322,8.0,"('AFD', 'AIA', 'AIB', 'AIN', 'AIY', 'AS', 'ASEL', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'CAN', 'DA', 'DVA', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVPL', 'PVT', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SIB', 'SMB', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",62,2,"[(18, 2.0), (18, 2.1)]"
323,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'I1', 'I3', 'I4', 'I5', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVT', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",62,1,"[(12, 0.5)]"
324,8.0,"('ADA', 'AIB', 'AIM', 'AIN', 'AIZ', 'ALA', 'ALN', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'BAG', 'DVA', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PLN', 'PVC', 'PVQ', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URB', 'URY', 'VC')",63,1,"[(13, 2.0)]"
325,8.0,"('ADA', 'AFD', 'AIA', 'AIB', 'AIN', 'AIY', 'ALA', 'AS', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'DA', 'DVA', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'PDB', 'PLN', 'PVC', 'PVPL', 'PVT', 'RIA', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SIB', 'SMB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",63,2,"[(10, 1.6), (10, 1.7)]"
326,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'DA', 'DB', 'DVA', 'DVB', 'I1', 'I2', 'I3', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'PHC', 'PLN', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URY', 'VA', 'VB', 'VC')",63,2,"[(8, 2.6), (8, 2.7)]"
327,8.0,"('ADA', 'ADE', 'AFD', 'AIB', 'AIM', 'AIN', 'AIZ', 'ALA', 'AS', 'ASEL', 'ASI', 'AUA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVH', 'AVJ', 'AVK', 'AVL', 'AWB', 'CAN', 'DA', 'DB', 'DVB', 'DVC', 'I2', 'I3', 'I4', 'I5', 'I6', 'LUAR', 'M1', 'M2', 'M3', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVR', 'PVT', 'PVW', 'RIA', 'RID', 'RIF', 'RIG', 'RIP', 'RIR', 'RMG', 'RMH', 'SAB', 'SDQ', 'SIB', 'SMB', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",66,2,"[(46, 1.8), (46, 1.9)]"
328,8.0,"('ADA', 'ADE', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'DVA', 'FLP', 'I1', 'I3', 'I5', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'MCL', 'MI', 'NSML', 'PHC', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URA', 'URB', 'URY', 'VC')",66,2,"[(31, 1.3), (31, 1.4)]"
329,8.0,"('ADA', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'DVA', 'DVB', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAB', 'SIB', 'SMB', 'SMD', 'URA', 'URB', 'URY', 'VC')",67,1,"[(31, 1.1)]"
330,8.0,"('ADA', 'AFD', 'AIA', 'AIB', 'AIN', 'ALA', 'ALN', 'AS', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'BAG', 'BDU', 'DA', 'DB', 'DVA', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M3', 'MCL', 'MI', 'NSML', 'PHC', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVR', 'PVT', 'PVW', 'RIA', 'RIB', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RMD', 'RME', 'RMG', 'RMH', 'SDQ', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",68,1,"[(92, 1.5)]"
331,8.0,"('ADA', 'ADE', 'AFD', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'ALA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVL', 'AWA', 'BAG', 'BDU', 'DA', 'DB', 'DVA', 'DVB', 'FLP', 'I1', 'I3', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M5', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVM', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SIB', 'SMD', 'URA', 'URB', 'URX', 'URY', 'VC')",69,1,"[(92, 1.1)]"
332,8.0,"('ADA', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVL', 'BDU', 'DA', 'DB', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVPL', 'PVQ', 'PVT', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",69,1,"[(13, 1.1)]"
333,8.0,"('ADA', 'AFD', 'AIA', 'AIB', 'AIN', 'AIY', 'ALA', 'AS', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'AVK', 'BDU', 'CAN', 'DA', 'DB', 'DVA', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVPL', 'PVT', 'RIA', 'RIC', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SIB', 'SMB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",69,18,"[(10, 1.8), (10, 1.9), (10, 2.0), (10, 2.1), (10, 2.2), (10, 2.3), (10, 2.4), (10, 2.5), (10, 2.6), (10, 2.7), (10, 2.8), (9, 1.7), (9, 1.8), (9, 1.9), (9, 2.0), (9, 2.1), (9, 2.2), (9, 2.3)]"
334,8.0,"('ADA', 'AIA', 'AIB', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'AVL', 'DA', 'DB', 'DVA', 'DVB', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PLN', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC')",69,1,"[(8, 1.7)]"
335,8.0,"('ADA', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALM', 'ALN', 'AS', 'AVA', 'AVB', 'AVD', 'AVE', 'AVG', 'AVH', 'AVJ', 'AVL', 'AVM', 'BDU', 'DA', 'DB', 'FLP', 'I1', 'I3', 'I4', 'I5', 'I6', 'IL2', 'LUAR', 'M1', 'M2', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVM', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SDQ', 'SMD', 'URA', 'URB', 'URY')",69,5,"[(8, 2.6), (8, 2.7), (8, 2.8), (8, 2.9), (8, 3.0)]"
